,Unnamed: 0,Filename,Rsh_scaff,Voc (V),Isc (mA),Jsc(mA/cm2),Imax (mA),Vmax (V),Pmax (mW/cm2),FF (%),FF_est (%),PCE (%),Rseries (ohm),Rshunt (ohm),CellArea (cm2),ScanRate (mV/s),ActualScanRate (mV/s),CellNo,CellRow,CellColumn,Condition,meas_time,measurement
84,84,16-Rep_2-2023_11_03-09_46_52-rev-1,26849.39041,0.8521381329369924,1.5902684952262651,17.669649946958504,1.56677,0.590902,0.92580752654,68.31880348092753,68.31880348092753,10.28675029488889,115.36879088269568,-584.7987804863202,0.09,60.0,-54.08358411440506,16,B,8,5,2023-11-03 09:46:52,4
85,85,18-Rep_2-2023_11_03-09_48_43-rev-1,50831.09055,0.873137645488071,0.9239948468305512,10.266609409228348,1.4617,0.639401,0.9346124417,115.84553396026682,73.23026367080809,10.384582685555555,98.42300091892724,-3607.5266896824537,0.09,60.0,-54.08359414744681,18,C,1,5,2023-11-03 09:48:43,4
86,86,19-Rep_2-2023_11_03-09_49_38-rev-8,3948564.26,0.8140713911648081,1.1261360612797449,12.512622903108277,1.39566,0.578788,0.8077912600799999,88.11417749207192,71.09794132082757,8.975458445333333,115.3509670705622,-1532.3609075384106,0.09,60.0,-54.08358896539274,19,C,2,5,2023-11-03 09:49:38,4
87,87,20-Rep_2-2023_11_03-09_50_33-rev-0,36765.44615,0.7219445781795285,0.037425502413426,0.4158389157047333,0.0266582,0.578788,0.0154294462616,57.105618786934606,57.105618786934606,0.1714382917955556,1520.6825551528823,271041.06072637025,0.09,60.0,-54.083342835283446,20,C,3,6,2023-11-03 09:50:33,4
88,88,21-Rep_2-2023_11_03-09_51_28-rev-0,33700.08879,0.7106795421879576,0.0486760569080176,0.5408450767557519,0.0355393,0.566641,0.0201380244912999,58.21402936471832,58.21402936471832,0.2237558276811111,1248.6288598082251,186014.62214949328,0.09,60.0,-54.08340613804349,21,C,4,6,2023-11-03 09:51:28,4
89,89,22-Rep_2-2023_11_03-09_52_23-rev-0,28921.21021,0.7550878276153863,0.0539449056185135,0.5993878402057061,0.0418127,0.627253,0.0262271415130999,64.38772087421174,64.38772087421174,0.2914126834788888,1360.372197545212,395237.7414863662,0.09,60.0,-54.08355299596995,22,C,5,6,2023-11-03 09:52:23,4
90,90,24-Rep_2-2023_11_03-09_54_13-rev-0,210333.2791,0.5244798185166997,0.1087350049384244,1.2081667215380498,0.0606626,0.324242,0.0196693627492,34.48991544571022,34.48991544571022,0.2185484749911111,1937.9015960460565,2747.3589905255208,0.09,60.0,-54.08357551289546,24,C,7,7,2023-11-03 09:54:13,4
91,91,26-Rep_2-2023_11_03-09_56_03-rev-0,8753.705907,0.4280210976778499,0.159960282072505,1.777336467472278,0.0841915999999999,0.251503,0.0211744399747999,30.92677217793993,30.92677217793993,0.2352715552755555,1730.9217091060875,2077.3328286474825,0.09,60.0,-54.08362268530723,26,C,9,7,2023-11-03 09:56:03,4
92,92,00-Rep_2-2023_11_06-09_40_57-rev-9,7215.482541,0.8400183370608469,1.4323707157743546,15.915230175270608,1.44316,0.578789,0.83528513324,69.4209498699769,68.901948262836,9.280945924888888,110.05336860786852,-2619.585639327111,0.09,60.0,-54.08423696189414,0,A,1,1,2023-11-06 09:40:57,5
93,93,01-Rep_2-2023_11_06-09_41_52-rev-9,6658.494803,0.8408525066489482,1.4102180316064097,15.66908924007122,1.44085,0.578788,0.8339466898,70.32863730238694,68.83347500581824,9.266074331111112,114.49564077158186,-2115.3535401518584,0.09,60.0,-54.083810487609696,1,A,2,1,2023-11-06 09:41:52,5
94,94,03-Rep_2-2023_11_06-09_43_42-rev-9,2795746.256,0.8491964316650239,1.4028578416970998,15.58730935219,1.43047,0.5909,0.845264723,70.95302558845096,69.58342945947373,9.391830255555556,107.16500993663252,-2142.639529402634,0.09,60.0,-54.08416423355589,3,A,4,1,2023-11-06 09:43:42,5
95,95,04-Rep_2-2023_11_06-09_44_37-rev-1,4474184.164,0.8643613256247322,1.406093000727179,15.623255563635324,1.53247,0.615134,0.94267440098,77.56259671332391,71.16630299896876,10.47416001088889,114.54617940429962,-741.8075671188698,0.09,60.0,-54.08390375027167,4,A,5,2,2023-11-06 09:44:37,5
96,96,05-Rep_2-2023_11_06-09_45_32-rev-1,121534.6049,0.8710698631218478,1.209029697945636,13.433663310507068,1.54459,0.627256,0.96885334504,91.99581808786532,72.00983830986443,10.765037167111112,96.73027486611008,-1847.1200422320376,0.09,60.0,-54.08407260097119,5,A,6,2,2023-11-06 09:45:32,5
97,97,06-Rep_2-2023_11_06-09_46_27-rev-1,379071.4827,0.8738748199215982,1.194122754731197,13.26803060812441,1.55388,0.627254,0.97467744552,93.4034067152323,71.77847280875716,10.829749394666669,108.2407601804336,-1931.014465544338,0.09,60.0,-54.08400625424956,6,A,7,2,2023-11-06 09:46:27,5
98,98,07-Rep_2-2023_11_06-09_47_22-rev-1,184330.457,0.8755688669477707,1.2107266871892883,13.452518746547648,1.5553400000000002,0.627256,0.9755963470400002,92.0309148857127,71.63982453905788,10.839959411555558,111.02396374082554,-1715.015191295988,0.09,60.0,-54.08389157585084,7,A,8,2,2023-11-06 09:47:22,5
99,99,08-Rep_2-2023_11_06-09_48_17-rev-1,5838.076993,0.7804553327233155,0.1233033289430924,1.3700369882565828,0.1491309999999999,0.639401,0.095354510531,99.0873895105238,81.92666167951964,1.0594945614555555,501.7911423042988,44380.80257190763,0.09,60.0,-54.08467580964848,8,A,9,3,2023-11-06 09:48:17,5
100,100,09-Rep_2-2023_11_06-09_49_12-rev-0,9232.97784,0.767632802207822,0.0999849703089166,1.1109441145435182,0.0944137999999999,0.663638,0.0626565854044,81.63539094599102,81.63539094599102,0.6961842822711112,493.4435794586947,119091.99884180789,0.09,60.0,-54.08413202513661,9,B,1,3,2023-11-06 09:49:12,5
101,101,10-Rep_2-2023_11_06-09_50_07-rev-1,9822.451494,0.8266081934768383,0.1500747902208148,1.6674976691201644,0.234321,0.663636,0.155503851156,125.35270161685249,80.28422718732645,1.7278205684000003,334.6816689717681,1155637.7959716574,0.09,60.0,-54.08436456145856,10,B,2,3,2023-11-06 09:50:07,5
102,102,11-Rep_2-2023_11_06-09_51_02-rev-1,9685.659012,0.8154840673561836,0.1580220011418884,1.7558000126876496,0.263885,0.627255,0.165523185675,128.4475421925801,76.9181183433263,1.8391465075,340.3675609723984,2654433228.5403013,0.09,60.0,-54.08426998146539,11,B,3,3,2023-11-06 09:51:02,5
103,103,12-Rep_2-2023_11_06-09_51_57-rev-9,55406.35987,0.8506121565577698,1.4992294492038885,16.658104991154318,1.44506,0.60306,0.8714578836,68.33555303601605,68.33555303601605,9.682865373333334,101.974213895001,-2230.083342230704,0.09,60.0,-54.08372045307864,12,B,4,4,2023-11-06 09:51:57,5
104,104,13-Rep_2-2023_11_06-09_52_52-rev-9,43177.02547,0.8510275287650981,1.4253849705475032,15.837610783861148,1.44365,0.5909,0.853052785,70.32344231869571,69.43371160477477,9.47836427777778,106.09042819718664,-2176.148976300964,0.09,60.0,-54.08405375524612,13,B,5,4,2023-11-06 09:52:52,5
105,105,14-Rep_2-2023_11_06-09_53_47-rev-9,34145.68537,0.8503082347313208,1.444468096800124,16.049645520001377,1.47438,0.590902,0.87121409076,70.93172991044877,69.4926822844086,9.680156564,106.53110594428654,-1731.8536778829068,0.09,60.0,-54.08398815830911,14,B,6,4,2023-11-06 09:53:47,5
106,106,15-Rep_2-2023_11_06-09_54_42-rev-9,22225.18775,0.8453711305309836,1.426531156900436,15.850346187782623,1.45243,0.590903,0.8582452442899999,71.16766738684179,69.8986490855028,9.536058269888889,103.98387811267516,-1546.5399453203872,0.09,60.0,-54.084106582025335,15,B,7,4,2023-11-06 09:54:42,5
107,107,16-Rep_2-2023_11_06-09_55_37-rev-1,26849.39041,0.8495738319928883,1.6480535951342992,18.311706612603324,1.54613,0.590901,0.91360976313,65.25116558173468,65.25116558173468,10.151219590333334,112.60715115353634,-864.5438494293461,0.09,60.0,-54.08388170304785,16,B,8,5,2023-11-06 09:55:37,5
108,108,18-Rep_2-2023_11_06-09_57_27-rev-1,50831.09055,0.8741607425319313,0.9582215840886422,10.646906489873803,1.44388,0.639403,0.92322120364,110.2169838721566,73.14478549425868,10.25801337377778,102.8403975577696,-2738.47451814997,0.09,60.0,-54.08393526404921,18,C,1,5,2023-11-06 09:57:27,5
109,109,19-Rep_2-2023_11_06-09_58_22-rev-8,3948564.26,0.8129641870853845,1.1750865145336904,13.056516828152116,1.37515,0.578789,0.79592169335,83.3161292830094,71.1948950758898,8.843574370555556,120.0684302370492,-1400.6606220157355,0.09,60.0,-54.083797839229454,19,C,2,5,2023-11-06 09:58:22,5
110,110,20-Rep_2-2023_11_06-09_59_17-rev-0,36765.44615,0.7496317555128341,0.0320328273670485,0.3559203040783176,0.0256448999999999,0.651485,0.0167072676765,69.576436531818,69.576436531818,0.1856363075166666,1606.917455172137,296455.5770412272,0.09,60.0,-54.08366644752558,20,C,3,6,2023-11-06 09:59:17,5
111,111,21-Rep_2-2023_11_06-10_00_12-rev-0,33700.08879,0.7293403539832889,0.0406148011274836,0.4512755680831513,0.0302792,0.5909,0.0178919792799999,60.40095593605636,60.40095593605636,0.1987997697777777,1569.0409802982367,215567.55576627547,0.09,60.0,-54.083608428137154,21,C,4,6,2023-11-06 10:00:12,5
112,112,22-Rep_2-2023_11_06-10_01_07-rev-0,28921.21021,0.7824650875471598,0.0452460773836694,0.502734193151883,0.0387877,0.663639,0.0257410304403,72.70763614327242,72.70763614327242,0.2860114493366666,1521.774394075188,490623.8350781579,0.09,60.0,-54.08378608179558,22,C,5,6,2023-11-06 10:01:07,5
113,113,24-Rep_2-2023_11_06-10_02_57-rev-0,210333.2791,0.6117955214081677,0.1486675034079016,1.6518611489766848,0.0950992,0.421201,0.0400558781392,44.039655736275535,44.039655736275535,0.4450653126577778,1094.8462954819304,3869.659760740608,0.09,60.0,-54.08445584117492,24,C,7,7,2023-11-06 10:02:57,5
114,114,26-Rep_2-2023_11_06-10_04_47-rev-0,8753.705907,0.5503839407421592,0.2194378836357213,2.4381987070635707,0.122622,0.348505,0.04273438011,35.38343968173493,35.38343968173493,0.4748264456666666,1020.1427596271744,2739.973336867322,0.09,60.0,-54.0837105748242,26,C,9,7,2023-11-06 10:04:47,5
115,115,00-Rep_2-2023_11_07-09_25_13-rev-9,7215.482541,0.8337551418563497,1.4542269428515362,16.15807714279485,1.45358,0.566641,0.82365802478,67.93228486748689,67.93228486748689,9.15175583088889,106.0028662942736,-3057.8079196114986,0.09,60.0,-54.08411703108425,0,A,1,1,2023-11-07 09:25:13,6
116,116,01-Rep_2-2023_11_07-09_26_08-rev-9,6658.494803,0.8363618454945446,1.4322287467822812,15.913652742025349,1.41966,0.578787,0.82168075242,68.5956404499372,68.5956404499372,9.129786138,110.99504443265164,-2472.2898089291416,0.09,60.0,-54.084211663580575,1,A,2,1,2023-11-07 09:26:08,6
117,117,03-Rep_2-2023_11_07-09_27_58-rev-9,2795746.256,0.846783215961581,1.4523498982459848,16.137221091622052,1.42507,0.5909,0.8420738630000001,68.47100267407139,68.47100267407139,9.356376255555556,103.97726364020858,-2576.44433692128,0.09,60.0,-54.08443526733283,3,A,4,1,2023-11-07 09:27:58,6
118,118,04-Rep_2-2023_11_07-09_28_53-rev-1,4474184.164,0.8571230769170037,1.6178756155584049,17.97639572842672,1.53767,0.603059,0.92730573253,66.87050871247865,66.87050871247865,10.303397028111114,110.3476636930961,-737.1074714827956,0.09,60.0,-54.08465027080111,4,A,5,2,2023-11-07 09:28:53,6
119,119,05-Rep_2-2023_11_07-09_29_48-rev-1,121534.6049,0.8626508271892169,1.4185570232547902,15.761744702831002,1.54284,0.615132,0.94905025488,77.55456545047879,71.30718253691245,10.545002832000002,99.9391248259894,-645.904187875491,0.09,60.0,-54.08436651930259,5,A,6,2,2023-11-07 09:29:48,6
120,120,06-Rep_2-2023_11_07-09_30_43-rev-1,379071.4827,0.8670469774358917,1.3987169733841065,15.54129970426785,1.5544300000000002,0.615133,0.95618118919,78.84383165309968,70.94575219201225,10.624235435444444,114.80630013728624,-654.9260354003283,0.09,60.0,-54.08444902923011,6,A,7,2,2023-11-07 09:30:43,6
121,121,07-Rep_2-2023_11_07-09_31_38-rev-1,184330.457,0.8689197004399505,1.4154911773850072,15.727679748722302,1.55497,0.615134,0.9565149159799998,77.76871736905471,70.7929627661274,10.627943510888889,106.8873588899585,-627.0675560025236,0.09,60.0,-54.08401574781066,7,A,8,2,2023-11-07 09:31:38,6
122,122,08-Rep_2-2023_11_07-09_32_33-rev-1,5838.076993,0.7789167827247833,0.1239652783488162,1.3773919816535138,0.164554,0.627254,0.1032171547159999,106.89582954553828,80.52901335695438,1.146857274622222,494.2255017704746,50714.06944767105,0.09,60.0,-54.08444182837036,8,A,9,3,2023-11-07 09:32:33,6
123,123,09-Rep_2-2023_11_07-09_33_28-rev-0,9232.97784,0.7631247075088601,0.1095060594017729,1.2167339933530328,0.102684,0.663636,0.068144799024,81.5453214660075,81.5453214660075,0.7571644336000001,437.2654224768051,101976.54199800023,0.09,60.0,-54.08429438247629,9,B,1,3,2023-11-07 09:33:28,6
124,124,10-Rep_2-2023_11_07-09_34_23-rev-1,9822.451494,0.821860529500517,0.161686691268922,1.796518791876912,0.245273,0.651485,0.159791680405,120.24908114638792,79.26953255632532,1.775463115611111,319.0547117216589,2232425.473773341,0.09,60.0,-54.08393443356361,10,B,2,3,2023-11-07 09:34:23,6
125,125,11-Rep_2-2023_11_07-09_35_18-rev-1,9685.659012,0.8167872886590756,0.1611173792467585,1.790193102741762,0.273749,0.627254,0.171710155246,130.48020234151429,76.79526955295381,1.907890613844444,333.17989558802645,-115284.67522734926,0.09,60.0,-54.08424308023218,11,B,3,3,2023-11-07 09:35:18,6
126,126,12-Rep_2-2023_11_07-09_36_13-rev-9,55406.35987,0.8493566242666916,1.530414800086748,17.004608889852754,1.46994,0.590899,0.8685860760599999,66.82110111079135,66.82110111079135,9.650956400666669,100.46293190716288,-2886.6980102978528,0.09,60.0,-54.08426229912756,12,B,4,4,2023-11-07 09:36:13,6
127,127,13-Rep_2-2023_11_07-09_37_08-rev-9,43177.02547,0.8497258701372422,1.4708333790439372,16.34259310048819,1.44272,0.590901,0.85250469072,68.21100674325193,68.21100674325193,9.472274341333334,104.89929455851474,-2731.4052740406,0.09,60.0,-54.0844202939711,13,B,5,4,2023-11-07 09:37:08,6
128,128,14-Rep_2-2023_11_07-09_38_03-rev-9,34145.68537,0.8490136035973878,1.4896280748371953,16.551423053746614,1.47355,0.5909,0.8707206949999999,68.84721374760618,68.84721374760618,9.674674388888889,104.2754170783471,-2146.689555400103,0.09,60.0,-54.08416030668106,14,B,6,4,2023-11-07 09:38:03,6
129,129,15-Rep_2-2023_11_07-09_38_58-rev-8,22225.18775,0.8159992343126887,1.4232461430335213,15.813846033705792,1.35292,0.56664,0.7666185888000001,66.00997662016815,66.00997662016815,8.517984320000002,135.2202546909581,-2048.088436718369,0.09,60.0,-54.08411561858508,15,B,7,4,2023-11-07 09:38:58,6
130,130,16-Rep_2-2023_11_07-09_39_53-rev-1,26849.39041,0.8480828858508297,1.6986486197582331,18.87387355286926,1.5462900000000002,0.590901,0.91370430729,63.42548872109358,63.42548872109358,10.152270081,110.21431011914896,-1556.97309376513,0.09,60.0,-54.084085438037775,16,B,8,5,2023-11-07 09:39:53,6
131,131,18-Rep_2-2023_11_07-09_41_43-rev-1,50831.09055,0.8739653879685729,0.991132895987913,11.012587733199034,1.45251,0.627254,0.91109270754,105.1807943456898,71.77103448661464,10.123252306,104.90492884309025,-2355.279737715025,0.09,60.0,-54.08432634923408,18,C,1,5,2023-11-07 09:41:43,6
132,132,19-Rep_2-2023_11_07-09_42_38-rev-8,3948564.26,0.8103263493333581,1.2202347716702162,13.55816412966907,1.38898,0.56664,0.7870516272,79.59757991349966,69.92738178465568,8.74501808,122.40395603101724,-1377.1919148792192,0.09,60.0,-54.08390631242763,19,C,2,5,2023-11-07 09:42:38,6
133,133,20-Rep_2-2023_11_07-09_43_33-rev-0,36765.44615,0.746258338751279,0.0337781743442344,0.3753130482692716,0.0283718,0.639398,0.0181408721764,71.96689959648457,71.96689959648457,0.2015652464044445,1449.6385863134883,312736.5518684843,0.09,60.0,-54.083834564809806,20,C,3,6,2023-11-07 09:43:33,6
134,134,21-Rep_2-2023_11_07-09_44_28-rev-0,33700.08879,0.726934384535978,0.0428291445323641,0.4758793836929344,0.0303984,0.627254,0.0190675179935999,61.24343668298942,61.24343668298942,0.2118613110399999,1471.6945788099997,193582.87919366785,0.09,60.0,-54.08438238557535,21,C,4,6,2023-11-07 09:44:28,6
135,135,22-Rep_2-2023_11_07-09_45_23-rev-0,28921.21021,0.778828700608609,0.0481010839734747,0.5344564885941643,0.0430644,0.651486,0.0280558536984,74.89049090926497,74.89049090926497,0.31173170776,1390.2992906762472,592253.9166873823,0.09,60.0,-54.08343990894272,22,C,5,6,2023-11-07 09:45:23,6
136,136,24-Rep_2-2023_11_07-09_47_13-rev-0,210333.2791,0.6091972698523276,0.1590333987465808,1.7670377638508978,0.101224,0.409088,0.041409523712,42.74191206600634,42.74191206600634,0.4601058190222223,1091.22610284238,3973.359663138306,0.09,60.0,-54.08425556472388,24,C,7,7,2023-11-07 09:47:13,6
137,137,26-Rep_2-2023_11_07-09_49_03-rev-0,8753.705907,0.5496474931775073,0.234437240008908,2.6048582223212,0.137553,0.336353,0.046266364209,35.9049660851128,35.9049660851128,0.5140707134333333,955.8272470824968,2723.946856127332,0.09,60.0,-54.08409145419532,26,C,9,7,2023-11-07 09:49:03,6
138,138,00-Rep_2-2023_11_08-09_21_20-rev-8,7215.482541,0.8309067037826594,1.4515430983644475,16.128256648493863,1.42902,0.566639,0.80973846378,67.13709898827082,67.13709898827082,8.997094042,116.08464359316385,-3483.576399923863,0.09,60.0,-54.08434442630303,0,A,1,1,2023-11-08 09:21:20,7
139,139,01-Rep_2-2023_11_08-09_22_15-rev-8,6658.494803,0.834270627983866,1.4316954434237932,15.907727149153258,1.42702,0.566638,0.80860375876,67.69836176725399,67.69836176725399,8.984486208444444,112.49883464861706,-2789.725795208804,0.09,60.0,-54.084190087489326,1,A,2,1,2023-11-08 09:22:15,7
140,140,03-Rep_2-2023_11_08-09_24_05-rev-9,2795746.256,0.8461754079215189,1.455385118424043,16.170945760267145,1.4332399999999998,0.578787,0.82954067988,67.35957819589521,67.35957819589521,9.217118665333334,105.7461780579293,-2916.0355724888,0.09,60.0,-54.0839307477905,3,A,4,1,2023-11-08 09:24:05,7
141,141,04-Rep_2-2023_11_08-09_25_00-rev-1,4474184.164,0.8532289097228358,1.6520766506300646,18.356407229222945,1.5515800000000002,0.5909,0.916828622,65.04177841777162,65.04177841777162,10.18698468888889,119.2568402942664,-1074.3394345821685,0.09,60.0,-54.083884396193454,4,A,5,2,2023-11-08 09:25:00,7
142,142,05-Rep_2-2023_11_08-09_25_55-rev-1,121534.6049,0.8580858668892648,1.517495324319284,16.861059159103156,1.56038,0.603057,0.94099808166,72.26543603667402,70.27933022439862,10.455534240666667,98.10065788581812,-611.3119180323464,0.09,60.0,-54.08408368678227,5,A,6,2,2023-11-08 09:25:55,7
143,143,06-Rep_2-2023_11_08-09_26_49-rev-1,379071.4827,0.8628401053005731,1.508892030501353,16.765467005570585,1.57031,0.603057,0.94698643767,72.73698099784659,69.89209197571121,10.522071529666666,110.70402180614175,-572.1417921438812,0.09,60.0,-54.08422713710324,6,A,7,2,2023-11-08 09:26:49,7
144,144,07-Rep_2-2023_11_08-09_27_44-rev-1,184330.457,0.8644992643356064,1.5243781252515054,16.93753472501673,1.57164,0.603058,0.94779007512,71.92085150102136,69.75806977273348,10.531000834666663,112.82791216377844,-559.3777798183586,0.09,60.0,-54.08431522699638,7,A,8,2,2023-11-08 09:27:44,7
145,145,08-Rep_2-2023_11_08-09_28_39-rev-1,5838.076993,0.7765639975103457,0.1201477712000228,1.3349752355558098,0.16959,0.627252,0.10637566668,114.0116743960871,80.77273759934302,1.181951852,478.7986282276366,53374.36350556208,0.09,60.0,-54.084203860112176,8,A,9,3,2023-11-08 09:28:39,7
146,146,09-Rep_2-2023_11_08-09_29_35-rev-0,9232.97784,0.7609331084252364,0.1040641970092636,1.1562688556584846,0.100568,0.663635,0.06674044468,84.28325075426837,84.28325075426837,0.7415604964444446,433.5982217852642,103825.58841211996,0.09,60.0,-54.0838892115953,9,B,1,3,2023-11-08 09:29:35,7
147,147,10-Rep_2-2023_11_08-09_30_30-rev-1,9822.451494,0.8198610903410614,0.15387292839495,1.709699204388334,0.241891,0.651484,0.157588116244,124.9168342178382,79.46272943981074,1.7509790693777778,314.41012644185656,-2827557.597000569,0.09,60.0,-54.08407342648831,10,B,2,3,2023-11-08 09:30:30,7
148,148,11-Rep_2-2023_11_08-09_31_25-rev-1,9685.659012,0.8140353392693145,0.1538625416587165,1.7095837962079616,0.26755,0.627254,0.1678218077,133.98995258477055,77.05488567155192,1.864686752222222,332.0731501934521,-113894.61387895262,0.09,60.0,-54.083434658379176,11,B,3,3,2023-11-08 09:31:25,7
149,149,12-Rep_2-2023_11_08-09_32_20-rev-9,55406.35987,0.8482904235045376,1.5344764258279258,17.04973806475473,1.45447,0.590899,0.85944486853,66.02573400545278,66.02573400545278,9.549387428111112,100.09666572008427,-3585.8083610602625,0.09,60.0,-54.08436178294092,12,B,4,4,2023-11-08 09:32:20,7
150,150,13-Rep_2-2023_11_08-09_33_15-rev-9,43177.02547,0.8486732688865756,1.4742080084151008,16.38008898239001,1.4233900000000002,0.590899,0.8410797276099999,67.22609363847891,67.22609363847891,9.345330306777775,104.46819279284396,-3391.426936814149,0.09,60.0,-54.08420226145844,13,B,5,4,2023-11-08 09:33:15,7
151,151,14-Rep_2-2023_11_08-09_34_10-rev-9,34145.68537,0.8481247547351976,1.5074710049802629,16.74967783311403,1.46247,0.590901,0.8641749854699999,67.59164000054538,67.59164000054538,9.601944283,103.2210957283054,-2770.512307629132,0.09,60.0,-54.08403302402447,14,B,6,4,2023-11-08 09:34:10,7
152,152,15-Rep_2-2023_11_08-09_35_05-rev-8,22225.18775,0.8153681826147543,1.441142500864906,16.012694454054515,1.4044,0.554547,0.7788058068000001,66.27786260782682,66.27786260782682,8.653397853333335,121.88652537441254,-2155.648036348564,0.09,60.0,-54.08379848009413,15,B,7,4,2023-11-08 09:35:05,7
153,153,16-Rep_2-2023_11_08-09_36_00-rev-1,26849.39041,0.8469290818747683,1.7144513599628797,19.049459555143105,1.54546,0.5909,0.913212314,62.89259937242249,62.89259937242249,10.146803488888889,107.37493312972866,-2507.335992183823,0.09,60.0,-54.08399169359279,16,B,8,5,2023-11-08 09:36:00,7
154,154,18-Rep_2-2023_11_08-09_37_50-rev-1,50831.09055,0.8718097671555836,1.0137240853614802,11.26360094846089,1.44514,0.627252,0.90646695528,102.56766799118154,71.9482648200316,10.071855058666667,106.31981768998688,-2142.8879944078344,0.09,60.0,-54.08410548284864,18,C,1,5,2023-11-08 09:37:50,7
155,155,19-Rep_2-2023_11_08-09_38_45-rev-8,3948564.26,0.8068428985737015,1.255129939428267,13.945888215869632,1.38018,0.566639,0.78206381502,77.22617450380734,70.22916121610261,8.689597944666668,125.67294495921828,-1346.7800399402315,0.09,60.0,-54.08399035587148,19,C,2,5,2023-11-08 09:38:45,7
156,156,20-Rep_2-2023_11_08-09_39_40-rev-0,36765.44615,0.7471243576798227,0.0326718406656208,0.363020451840232,0.0283867,0.639399,0.0181504275933,74.35674375801997,74.35674375801997,0.2016714177033333,1556.660617902323,355520.5347801076,0.09,60.0,-54.08458098088571,20,C,3,6,2023-11-08 09:39:40,7
157,157,21-Rep_2-2023_11_08-09_40_35-rev-0,33700.08879,0.7235677426491752,0.0407693977376525,0.4529933081961398,0.0298768,0.615131,0.0183781458608,62.300022107571486,62.300022107571486,0.2042016206755555,1448.9710585102116,206198.85442936225,0.09,60.0,-54.08413790205432,21,C,4,6,2023-11-08 09:40:35,7
158,158,22-Rep_2-2023_11_08-09_41_30-rev-0,28921.21021,0.778075471106251,0.0461310919481628,0.5125676883129209,0.0422448,0.651482,0.0275217267936,76.67613621641898,76.67613621641898,0.3057969643733333,1442.70903521089,431182.7222342976,0.09,60.0,-54.0841472561066,22,C,5,6,2023-11-08 09:41:30,7
159,159,24-Rep_2-2023_11_08-09_43_20-rev-0,210333.2791,0.6117254941525304,0.168388189027868,1.8709798780874225,0.105783,0.409087,0.0432744501209999,42.01103212668374,42.01103212668374,0.4808272235666666,1118.1245185725827,4308.414403050859,0.09,60.0,-54.08375101938769,24,C,7,7,2023-11-08 09:43:20,7
160,160,26-Rep_2-2023_11_08-09_45_10-rev-0,8753.705907,0.5649581157997756,0.2500008849415348,2.777787610461498,0.146076,0.360584,0.052672668384,37.29301727875304,37.29301727875304,0.5852518709333334,917.7624352393076,2999.536424479206,0.09,60.0,-54.08409198809017,26,C,9,7,2023-11-08 09:45:10,7
161,161,00-Rep_2-2023_11_09-09_05_47-rev-8,7215.482541,0.8219687267245692,1.4692677223966826,16.325196915518696,1.41667,0.554545,0.7856072651499999,65.0502932654031,65.0502932654031,8.728969612777776,112.62111837509283,-4081.790496070855,0.09,60.0,-54.08402965951661,0,A,1,1,2023-11-09 09:05:47,8
162,162,01-Rep_2-2023_11_09-09_06_42-rev-8,6658.494803,0.8273758332208418,1.4607473923607517,16.23052658178613,1.3917199999999998,0.566638,0.7886014373599999,65.24986435077923,65.24986435077923,8.762238192888887,119.38388758318008,-3439.2504843856814,0.09,60.0,-54.08371798947932,1,A,2,1,2023-11-09 09:06:42,8
163,163,03-Rep_2-2023_11_09-09_08_32-rev-9,2795746.256,0.8433502430450263,1.4894911905179955,16.54990211686662,1.4125100000000002,0.578785,0.8175396003500001,65.08229888562546,65.08229888562546,9.083773337222222,117.02150519414236,-4274.307944405516,0.09,60.0,-54.08403234095077,3,A,4,1,2023-11-09 09:08:32,8
164,164,04-Rep_2-2023_11_09-09_09_27-rev-9,4474184.164,0.8505863138533373,1.672319943062749,18.58133270069721,1.51591,0.590899,0.89574970309,62.972206862954174,62.972206862954174,9.952774478777778,118.6228991332772,-6353.499823461106,0.09,60.0,-54.083954280525006,4,A,5,2,2023-11-09 09:09:27,8
165,165,05-Rep_2-2023_11_09-09_10_22-rev-1,121534.6049,0.8579489057371823,1.6007678732029318,17.786309702254798,1.51826,0.603056,0.91559580256,66.66747531502082,66.66747531502082,10.173286695111113,109.67633003496002,-937.3239944509014,0.09,60.0,-54.08365978570059,5,A,6,2,2023-11-09 09:10:22,8
166,166,06-Rep_2-2023_11_09-09_11_17-rev-1,379071.4827,0.8597922951934457,1.601619837690339,17.7957759743371,1.52729,0.603057,0.92104292553,66.88471529799044,66.88471529799044,10.233810283666664,116.0126094378069,-716.5205756789196,0.09,60.0,-54.08442521001844,6,A,7,2,2023-11-09 09:11:17,8
167,167,07-Rep_2-2023_11_09-09_12_12-rev-1,184330.457,0.8616637328974157,1.599349913099929,17.77055458999921,1.52464,0.603057,0.91944482448,66.71820714437459,66.71820714437459,10.216053605333334,118.66405212000024,-661.5736919648496,0.09,60.0,-54.08408566529405,7,A,8,2,2023-11-09 09:12:12,8
168,168,08-Rep_2-2023_11_09-09_13_07-rev-1,5838.076993,0.779781006516713,0.1259319075539049,1.39924341726561,0.174671,0.627252,0.109562734092,111.571796696378,80.43950734347057,1.2173637121333334,496.0481780371457,55711.22848059052,0.09,60.0,-54.08366427847453,8,A,9,3,2023-11-09 09:13:07,8
